no;district;year;lnavgsalary_cpi;oncycle;lnenrollment;lnt1_cpi;teachers_avg_yrs_exper;ami_pc;asian_pc;black_pc;hisp_pc
636;4810800;2008;10.62541676;0;7.627057552;19.99149895;12.27000046;0.012664394;0.006819289;0.074525088;0.156843647
637;4810800;2009;10.63895416;0;7.578145504;20.11889076;12.01000023;0.019437341;0.008695652;0.075703323;0.157544762
638;4810830;2003;10.62287426;0;5.921578407;18.56630135;14.23999977;0.021447722;0;0;0.560321689
639;4810830;2004;10.64962006;0;5.910796642;18.46302223;14.5;0.013550135;0;0;0.601626039
640;4810830;2005;10.6202879;0;5.899897575;18.68964386;13.78999996;0.010958904;0;0;0.602739751
641;4810830;2006;10.63301563;0;5.93753624;18.84212875;13.52999973;0.013192612;0;0.002638523;0.617414236
642;4810830;2007;10.67826366;0;5.894402981;19.04690933;14.39000034;0.011019284;0;0;0.611570239
643;4810830;2008;10.67925072;0;5.961005211;19.17022514;15;0.005154639;0;0.005154639;0.590206206
644;4810830;2009;10.72100258;0;5.963579178;19.3319416;15.32999992;0.005141388;0.005141388;0;0.614395916
645;4810860;2003;10.85533714;0;5.075173855;19.56959534;16.23999977;0.037500001;0;0;0.143749997
646;4810860;2004;10.8122797;0;5.123963833;19.62186813;14.14999962;0.089285716;0;0;0.15476191
647;4810860;2005;10.79700279;0;5.043425083;19.8041954;14.44999981;0.109677419;0;0;0.148387089
648;4810860;2006;10.8337822;0;4.969813347;20.05478859;15.05000019;0.097222224;0;0;0.180555552
649;4810860;2007;10.84819603;1;5.123963833;20.27718544;15.10000038;0.077380955;0;0;0.190476194
650;4810860;2008;10.85832596;1;5.257495403;20.34763718;14.90999985;0.078125;0;0.010416667;0.192708328
651;4810860;2009;10.8904295;1;5.407171726;20.54786682;15.22999954;0.053811658;0;0.00896861;0.183856502
652;4810890;2003;10.69833755;0;7.966239929;20.12717438;11.88000011;0.006245663;0.0055517;0.048230395;0.31193617
653;4810890;2004;10.64052391;0;7.937374592;20.07738686;12.78999996;0.006428571;0.005357143;0.049285714;0.314285725
654;4810890;2005;10.6266861;0;7.976252079;20.05428886;13.21000004;0.006870491;0.004122295;0.050841637;0.320851952
655;4810890;2006;10.71439838;0;7.96380806;20.04110146;13.65999985;0.008;0.003130435;0.052869566;0.322434783
656;4810890;2007;10.70127773;0;7.922623634;20.05228043;13.32999992;0.007611454;0.002899601;0.050743021;0.328017384
657;4810890;2008;10.70164776;0;7.938802242;20.07686806;12.67000008;0.008202568;0.0032097;0.054564908;0.342011422
658;4810890;2009;10.71838093;0;7.942717552;20.15246201;12.71000004;0.008880994;0.002841918;0.048312612;0.376198947
659;4810950;2003;10.59528732;0;6.354370117;18.04417229;13.32999992;0;0;0.012173913;0.892173886
660;4810950;2004;10.58286858;0;6.278521538;18.11548424;12.03999996;0;0;0.005628518;0.908067524
661;4810950;2005;10.56737328;0;6.255750179;18.07156944;13.65999985;0;0;0.001919386;0.909788847
662;4810950;2006;10.58780193;0;6.24804306;18.02707481;13.71000004;0;0;0.001934236;0.922630548
663;4810950;2007;10.56149483;0;6.238324642;18.01032829;13.17000008;0;0;0.00390625;0.912109375
664;4810950;2008;10.55045986;0;6.184148788;18.05363083;13.80000019;0;0;0.004123711;0.915463924
665;4810950;2009;10.57763672;0;6.244166851;18.10001373;13.18999958;0;0;0.003883495;0.922330081
666;4810990;2003;10.65348625;0;7.409136295;19.7803688;12.61999989;0.007268322;0.003028468;0.003028468;0.089642644
667;4810990;2004;10.63137245;0;7.424761772;19.80664253;12.44999981;0.008944544;0.002385212;0.00417412;0.097793676
668;4810990;2005;10.58555603;0;7.385850906;19.74065781;12.13000011;0.010539368;0.003719777;0.003719777;0.105393678
669;4810990;2006;10.63043118;0;7.337587833;19.93132973;12.27000046;0.012361743;0.003903708;0.004554327;0.098243333
670;4810990;2007;10.64971447;0;7.358193874;19.98592758;13.01000023;0.012109624;0.00446144;0.00446144;0.124920331
671;4810990;2008;10.65268421;0;7.372117996;20.02984428;13.43999958;0.011942174;0.003771213;0.006913891;0.123192959
672;4810990;2009;10.68065262;0;7.385850906;20.10038376;12.94999981;0.011159331;0.007439554;0.006819591;0.106013641
673;4811010;2003;10.65745831;0;6.923628807;19.39403343;11.32999992;0.010826772;0.006889764;0.008858268;0.107283466
674;4811010;2004;10.65080929;0;6.910750866;19.57428932;11.40999985;0.009970089;0;0.013958125;0.107676968
675;4811010;2005;10.66138268;0;6.956545353;19.77894974;11.68000031;0.006666667;0;0.015238095;0.125714287
676;4811010;2006;10.72195435;0;6.945051193;20.05605698;10.97999954;0.00867052;0.005780347;0.013487476;0.131984591
677;4811010;2007;10.68295193;0;6.941190243;20.2415905;11.71000004;0.010638298;0.006769826;0.012572533;0.11508704
678;4811010;2008;10.66946697;0;6.912742615;20.24015617;12.18000031;0.015920399;0.006965174;0.008955223;0.114427857
679;4811010;2009;10.69661331;0;6.939253807;20.39209557;12.09000015;0.016472869;0.007751938;0.013565891;0.137596905
680;4811070;2003;10.69563866;0;6.447305679;18.78056717;12.36999989;0.004754358;0.003169572;0.020602219;0.637084007
681;4811070;2004;10.69252777;0;6.41509676;18.75807381;15.02000046;0.004909984;0.003273322;0.032733224;0.646481156
682;4811070;2005;10.70132542;0;6.434546471;18.77352715;14.28999996;0.004815409;0;0.028892456;0.675762415
683;4811070;2006;10.7105751;0;6.439350605;18.84118271;13.72000027;0.003194888;0.001597444;0.020766772;0.680511177
684;4811070;2007;10.65108109;0;6.395261765;18.82004166;14.07999992;0.003338898;0.003338898;0.01836394;0.682804704
685;4811070;2008;10.62471199;0;6.386879444;18.84214401;11.22000027;0.003367003;0.003367003;0.013468013;0.695286214
686;4811070;2009;10.66871834;0;6.393590927;18.88282776;11.80000019;0.003344482;0;0.010033445;0.698996663
687;4811110;2003;10.63285446;0;7.23849678;19.32064056;14.34000015;0.001436782;0.003591954;0.02658046;0.429597706
688;4811110;2004;10.61815548;0;7.211556911;19.35672569;14.40999985;0.002214022;0.006642066;0.027306274;0.422878236
689;4811110;2005;10.59738731;0;7.199678421;19.37738991;14.31000042;0.00373413;0.006721434;0.030619865;0.421209872
690;4811110;2006;10.616786;0;7.193686008;19.3359642;13.82999992;0.003005259;0.003756574;0.027798647;0.423741549
691;4811110;2007;10.59111023;0;7.197435379;19.38604736;13.84000015;0.002994012;0.005988024;0.033682633;0.437874258
692;4811110;2008;10.5571661;0;7.198183537;19.45331955;13.51000023;0.001495886;0.004487659;0.035901271;0.462228864
693;4811110;2009;10.585536;0;7.146772385;19.5316658;13.69999981;0.001574803;0.001574803;0.029133858;0.470078737
694;4811190;2003;10.84082508;0;9.486455917;22.68142319;13.64999962;0.001972686;0.014339909;0.099241272;0.382397562
695;4811190;2004;10.81115341;0;9.483797073;22.69197083;13.31999969;0.002814759;0.015747432;0.100114115;0.393381506
696;4811190;2005;10.79129219;0;9.492506981;22.62953949;13.17000008;0.002714932;0.016892912;0.102865763;0.406485677
697;4811190;2006;10.80946827;0;9.486076355;22.62855911;13.27999973;0.003339658;0.017153701;0.10163188;0.419278949
698;4811190;2007;10.7921524;0;9.483948708;22.67239761;12.60999966;0.003118582;0.01635354;0.10200046;0.433102608
699;4811190;2008;10.7970829;0;9.469622612;22.69162941;12.93000031;0.003395062;0.016898148;0.101157404;0.443595678
700;4811190;2009;10.81836033;0;9.46195507;22.75333023;13.02000046;0.003421196;0.017572505;0.103646681;0.449887246
701;4811220;2003;10.71624851;0;7.376508236;20.03265572;13.59000015;0.005006258;0.005006258;0.023779724;0.276595742
702;4811220;2004;10.64631748;0;7.388328075;19.86108398;13.32999992;0.006184292;0.005565863;0.024737168;0.281385273
703;4811220;2005;10.67774487;0;7.418780804;20.0092907;14.17000008;0.0059988;0.0029994;0.022795441;0.2885423
704;4811220;2006;10.69316196;0;7.41397047;20.05786896;14.22000027;0.0066305;0.002411091;0.024713682;0.310427964
705;4811220;2007;10.65402794;0;7.369600773;20.22611427;13.85000038;0.005040958;0.001890359;0.028355388;0.326402009
706;4811220;2008;10.62764835;0;7.339537621;20.24344063;13.90999985;0.004545454;0.001298701;0.026623376;0.347402602
707;4811220;2009;10.65114784;0;7.365812778;20.45602226;14.5;0.008855155;0.003162555;0.02403542;0.329538256
708;4811250;2003;10.71435165;0;6.135564804;19.5713253;14.47999954;0.010822511;0.006493506;0.190476194;0.023809524
709;4811250;2004;10.70518684;0;6.156979084;19.38264084;13.80000019;0.010593221;0.006355932;0.203389823;0.025423728
710;4811250;2005;10.68617821;0;6.109247684;19.34960747;15.48999977;0.015555556;0.004444445;0.215555549;0.022222223
711;4811250;2006;10.75973701;0;6.095824718;19.4112606;16.32999992;0.015765766;0.006756757;0.216216221;0.022522522
712;4811250;2007;10.76041794;0;6.129050255;19.61209679;15.85999966;0.015250545;0.004357298;0.215686277;0.050108932
713;4811250;2008;10.70524216;0;6.089045048;20.09204102;14.56999969;0.011337869;0.004535147;0.192743763;0.058956917
714;4811250;2009;10.71852207;0;6.084499359;20.12990761;13.89000034;0.018223235;0.018223235;0.193621874;0.056947608
715;4811280;2003;10.72719193;0;8.484049797;21.22981071;13.56000042;0.001860657;0.013024602;0.280132324;0.165185034
716;4811280;2004;10.7011652;0;8.510370255;21.2003746;13.31000042;0.001006847;0.013089005;0.275674582;0.172573507
717;4811280;2005;10.67860603;0;8.529319763;21.22836304;13.09000015;0.001778305;0.014621616;0.276230007;0.18514128
718;4811280;2006;10.71000671;0;8.508354187;21.25522804;13.22000027;0.001412429;0.014729621;0.256658584;0.198547214
719;4811280;2007;10.69714165;0;8.501267433;21.32410431;13.89000034;0.00284495;0.014224751;0.255639106;0.213168055
720;4811280;2008;10.69001102;0;8.508556366;21.33031273;13.97000027;0.004034698;0.01432318;0.258220702;0.22977607
721;4811280;2009;10.67435074;0;8.505120277;21.44835663;14.17000008;0.002631579;0.014574898;0.253643721;0.239271253
722;4811310;2003;10.63291073;0;7.859026909;20.1751976;13.64999962;0.005021244;0.030513711;0.003476246;0.065276168
723;4811310;2004;10.62107944;0;7.860570908;20.22838974;13.19999981;0.004242191;0.031623602;0.002699576;0.067103744
724;4811310;2005;10.61802959;0;7.812782764;20.23246193;13.57999992;0.004854369;0.032362461;0.004449838;0.071197413
725;4811310;2006;10.6525259;0;7.833996296;20.32298851;14.06000042;0.004356436;0.03128713;0.003564356;0.08316832
726;4811310;2007;10.64098358;0;7.818027973;20.3237915;13.18999958;0.00362173;0.030985916;0.004426559;0.097384304
727;4811310;2008;10.62403107;0;7.763021469;20.41249084;12.89000034;0.00340136;0.034438774;0.006802721;0.098214284
728;4811310;2009;10.65908527;0;7.818430424;20.53515625;13.57999992;0.004022526;0.037007239;0.008045052;0.119066775
729;4811340;2003;10.71705246;0;7.708859444;20.20252991;15;0.004937164;0.002244165;0.005385996;0.271992832
730;4811340;2004;10.71756172;0;7.712443829;20.40809631;13.64999962;0.007155635;0.00313059;0.008497316;0.305456161
731;4811340;2005;10.66197491;0;7.741533756;20.61048889;12.93000031;0.006950478;0.004344048;0.008253693;0.325369239
732;4811340;2006;10.69573402;0;7.714231014;20.68245125;12.35000038;0.007142857;0.004910714;0.008035715;0.353571415
733;4811340;2007;10.67221832;0;7.741533756;20.77463531;12.60999966;0.011728931;0.006950478;0.011294526;0.365768909
734;4811340;2008;10.75532532;0;7.760893345;20.85930061;12.64000034;0.012356199;0.006391138;0.010651896;0.394972295
735;4811340;2009;10.77517223;0;7.722234726;20.9436245;11.80000019;0.011957484;0.007528787;0.007528787;0.399911433
736;4811400;2003;10.72330856;0;5.043425083;20.00512505;17.95999908;0.08387097;0;0;0.012903226
737;4811400;2004;10.64542198;0;5.036952496;19.75721741;16.04000092;0.064935066;0.006493506;0;0.019480519
738;4811400;2005;10.68027687;0;5.010635376;20.18543053;16.70999908;0.046666667;0;0;0.013333334
739;4811400;2006;10.70827866;0;5.049856186;20.48008537;16.23999977;0.01923077;0;0;0.025641026
740;4811400;2007;10.7026453;0;5.087596416;20.94374657;19.20000076;0.024691358;0;0.00617284;0.00617284
741;4811400;2008;10.7082653;0;5.003946304;21.01514244;18.42000008;0.013422819;0;0.013422819;0.013422819
742;4811400;2009;10.715168;0;5.003946304;21.21412468;18.43000031;0.013422819;0;0.013422819;0.046979867
743;4811430;2003;10.63522053;0;6.11368227;18.21511078;13.75;0.002212389;0;0.055309735;0.013274336
744;4811430;2004;10.62338543;0;6.120297432;18.05103111;13.52999973;0;0;0.063736267;0.024175825
745;4811430;2005;10.54596519;0;6.111467361;18.11073303;10.73999977;0;0;0.057649668;0.024390243
746;4811430;2006;10.61860275;0;6.107022762;18.08055878;13.13000011;0;0;0.051224943;0.020044543
747;4811430;2007;10.58346844;0;6.126869202;18.07320786;12.53999996;0;0.002183406;0.05021834;0.024017468
748;4811430;2008;10.56173229;0;6.129050255;18.08252716;12.81000042;0;0;0.050108932;0.019607844
749;4811430;2009;10.60144138;0;6.154858112;18.33036232;12.53999996;0.004246285;0.004246285;0.059447981;0.036093418
750;4811460;2003;10.68442249;0;6.556778431;18.81979752;12.85000038;0;0;0;0.021306818
751;4811460;2004;10.65194225;0;6.513230324;18.89171028;13.02000046;0;0.00148368;0.00148368;0.022255193
752;4811460;2005;10.62302303;0;6.568078041;19.0169487;12.94999981;0.002808989;0;0.001404494;0.026685392
753;4811460;2006;10.68273735;0;6.632001877;19.20431328;14.27000046;0.003952569;0;0.007905139;0.032938078
754;4811460;2007;10.70132446;1;6.654152393;19.32586479;15.02999973;0.005154639;0;0.006443299;0.039948452
755;4811460;2008;10.67671585;1;6.699500561;19.53125763;15.51000023;0.002463054;0;0.009852217;0.04187192
756;4811460;2009;10.70009136;1;6.748759747;19.7068119;15.96000004;0.011723329;0.002344666;0.009378663;0.050410315
757;4811490;2003;10.61607075;0;6.242223263;18.09481621;12.57999992;0;0;0.122568093;0.289883256
758;4811490;2004;10.60611629;0;6.26720047;18.04426384;13.27999973;0.001897533;0;0.129032254;0.286527514
759;4811490;2005;10.57880402;0;6.270988464;18.07353592;13.47999954;0;0;0.117202267;0.291115314
760;4811490;2006;10.60914803;0;6.315358162;18.16158867;13.52999973;0.003616637;0.003616637;0.121157326;0.314647377
761;4811490;2007;10.65066624;0;5.843544483;18.22867393;14.27999973;0;0;0;0.257971019
762;4811490;2008;10.6621418;0;5.768321037;18.2088604;17.72999954;0;0.00625;0;0.287499994
763;4811490;2009;10.66518784;0;5.771440983;18.42979622;16.80999947;0;0;0;0.311526477
764;4811520;2003;10.65155029;0;5.645446777;18.77795792;12.47999954;0.003533569;0.007067138;0.120141342;0.028268551
765;4811520;2004;10.63667107;0;5.666426659;18.75786591;13.02999973;0;0.003460208;0.096885815;0.031141868
766;4811520;2005;10.67273617;0;5.700443745;18.72816849;15.31999969;0;0.003344482;0.08361204;0.036789298
767;4811520;2006;10.6783514;0;5.826000214;18.69804382;14.81999969;0;0.005899705;0.073746316;0.038348082
768;4811520;2007;10.6764822;1;5.857933044;18.75488281;15.51000023;0.002857143;0.008571428;0.074285716;0.045714285
769;4811520;2008;10.6577301;1;6.035481453;18.84630585;12.85000038;0;0.004784689;0.078947365;0.040669855
770;4811520;2009;10.65358543;1;6.049733639;18.96789169;13.38000011;0.004716981;0.004716981;0.063679248;0.042452831
771;4811550;2003;10.68372536;0;5.272999763;17.3102684;16.19000053;0.005128205;0;0.030769231;0.148717955
772;4811550;2004;10.61362648;0;5.424950123;17.46163559;14.31999969;0.004405286;0;0.039647575;0.171806172
773;4811550;2005;10.5921526;0;5.323009968;17.47697449;14.42000008;0.004878049;0;0.043902438;0.141463414
774;4811550;2006;10.58916473;0;5.220355988;17.5060215;12.27999973;0.010810811;0.005405406;0.054054055;0.14054054
775;4811550;2007;10.59087753;1;5.117993832;17.55065727;14.36999989;0.011976048;0;0.023952097;0.185628742
776;4811550;2008;10.55576038;1;5.176149845;17.59395409;15.60999966;0.011299435;0;0.011299435;0.21468927
777;4811550;2009;10.56539249;1;5.198496819;17.72646713;14.22000027;0.011049724;0;0.011049724;0.215469614
778;4811580;2003;10.70457935;0;7.407317638;20.27330208;16.65999985;0.000606796;0.000606796;0;0.959344685
779;4811580;2004;10.65229225;0;7.407924175;20.20154762;16.29000092;0.000606428;0.000606428;0.000606428;0.959369302
780;4811580;2005;10.67255783;0;7.395721436;20.4620018;15.73999977;0.000613874;0.000613874;0.000613874;0.961325943
781;4811580;2006;10.74435616;0;7.360739708;20.57473946;15.97000027;0.000635728;0.001271456;0.001271456;0.966306448
782;4811580;2007;10.7420187;0;7.338888168;20.84808159;15.86999989;0;0.001299545;0.000649773;0.965562046
783;4811580;2008;10.73852444;0;7.296413422;20.64863777;16.95999908;0;0;0.001355932;0.971525431
784;4811580;2009;10.75938606;0;7.309881687;20.69215393;17.81999969;0;0;0;0.97725755
785;4811610;2003;10.66379547;0;7.574045181;19.91835976;12.51000023;0.002054443;0.004108885;0.047765795;0.632254779
786;4811610;2004;10.65102482;0;7.556427956;19.91036224;11.40999985;0.000522739;0.002613696;0.050182957;0.644537389
787;4811610;2005;10.65613651;0;7.514799595;19.97201729;13.55000019;0.001634877;0.002724796;0.057765666;0.648501337
788;4811610;2006;10.69366741;0;7.494430065;20.05835152;13.59000015;0;0.003893215;0.060066741;0.664627373
789;4811610;2007;10.68827629;0;7.491087437;20.21459389;14.5;0;0.003348214;0.053013392;0.686383903
790;4811610;2008;10.68047047;0;7.469083786;20.24373627;12.94999981;0;0.002852253;0.053622361;0.703365684
791;4811610;2009;10.70440197;0;7.473069191;20.34889984;13.38000011;0.001136364;0.005113636;0.056818184;0.710795462
792;4811640;2003;10.67454147;0;7.908754826;20.04901886;14.02000046;0.002572584;0.003307607;0.087100334;0.091510475
793;4811640;2004;10.65501118;0;7.935945034;20.08860779;12.81999969;0.003934192;0.003934192;0.090844065;0.090486407
794;4811640;2005;10.62120056;0;7.930206299;20.14315796;12.90999985;0.002158273;0.005035971;0.089208633;0.084892087
795;4811640;2006;10.66707897;0;7.927324295;20.14681625;13.48999977;0.006493506;0.005050505;0.08152958;0.088744588
796;4811640;2007;10.64636326;0;7.90912199;20.28073883;13.31999969;0.005510654;0.0047759;0.082659811;0.090742104
797;4811640;2008;10.62186337;0;7.925157547;20.27340508;13.61999989;0.006507592;0.004699928;0.085321762;0.092190892
798;4811640;2009;10.64289379;0;7.952263355;20.30993652;13.72000027;0.006685433;0.005277973;0.090077408;0.10204082
799;4811790;2003;10.66990376;0;9.561912537;21.87407494;10.21000004;0.000703581;0.006472947;0.248786315;0.3832407
800;4811790;2004;10.6658411;0;9.565423965;21.9133358;10.02000046;0.00049078;0.005538807;0.244338498;0.39858374
801;4811790;2005;10.64989853;0;9.596011162;21.96034241;9.890000343;0.000883993;0.00503196;0.249830008;0.40758875
802;4811790;2006;10.67141628;0;9.606831551;21.98528099;9.920000076;0.000739943;0.006323154;0.243374139;0.423584014
803;4811790;2007;10.66956425;0;9.604205132;22.07069016;9.890000343;0.000607001;0.005260673;0.23652795;0.448303759
804;4811790;2008;10.66352177;0;9.631022453;22.1298275;9.789999962;0.001247538;0.004990151;0.236769527;0.459881812
805;4811790;2009;10.69013977;0;9.653678894;22.21881294;10.14999962;0.001476346;0.005327685;0.231914759;0.467424095
806;4811820;2003;10.61429024;0;5.613128185;18.04940033;10.31999969;0.02189781;0.003649635;0.010948905;0.05839416
807;4811820;2004;10.62260818;0;5.54907608;18.10005188;11.64999962;0.019455252;0;0.011673152;0.073929958
808;4811820;2005;10.57070923;0;5.655992031;18.26368713;11.88000011;0.003496503;0.003496503;0.01048951;0.083916083
809;4811820;2006;10.66927528;0;5.54517746;18.40932465;11.77000046;0.00390625;0;0.01953125;0.09765625
810;4811820;2007;10.61621857;0;5.438079357;18.51260948;11.56999969;0;0;0.008695652;0.12608695
811;4811820;2008;10.58506775;0;5.480638981;18.51642036;11.27000046;0.008333334;0;0;0.141666666
812;4811820;2009;10.62058926;0;5.327876091;18.90216446;11.90999985;0.009708738;0;0;0.101941749
813;4811850;2003;10.58293915;0;5.34710741;17.02238464;11.27000046;0;0;0;0.447619051
814;4811850;2004;10.53834724;0;5.351858139;17.03369331;11.64000034;0;0;0.009478673;0.450236976
815;4811850;2005;10.55497932;0;5.384495258;17.0507164;13.09000015;0;0;0;0.454128444
816;4811850;2006;10.52678585;0;5.34233427;17.06138802;8.779999733;0.019138755;0;0;0.411483258
817;4811850;2007;10.54422379;0;5.298317432;17.1683712;8.729999542;0.02;0;0;0.460000008
818;4811850;2008;10.50848675;0;5.225746632;17.15498352;9.640000343;0.010752688;0;0;0.489247322
819;4811850;2009;10.50931931;0;5.147494316;17.18129158;9.359999657;0;0;0;0.54651165
820;4811910;2003;10.7086935;0;4.634728909;19.22610664;14.43999958;0;0;0.029126214;0.563106775
821;4811910;2004;10.68775177;0;4.84418726;19.16572571;14.72000027;0;0;0.023622047;0.590551198
822;4811910;2005;10.70838451;0;4.828313828;19.25196457;14.28999996;0;0;0;0.504000008
823;4811910;2006;10.7485075;0;4.905274868;19.25912857;13.94999981;0;0;0;0.562962949
824;4811910;2007;10.72154903;1;5.010635376;19.38934135;13.68000031;0;0;0;0.513333321
825;4811910;2008;10.73493862;1;4.820281506;19.30235672;15.21000004;0;0;0.016129032;0.588709652
826;4811910;2009;10.77913952;1;4.62497282;19.55198669;14.73999977;0;0;0;0.578431368
827;4811990;2003;10.58590031;0;6.651571751;18.9331646;11.18999958;0.00129199;0.003875969;0.100775197;0.208010331
828;4811990;2004;10.57727623;0;6.642486572;18.95950699;11.81999969;0.001303781;0.007822686;0.105606258;0.219035208
829;4811990;2005;10.5599556;0;6.655440331;19.1182003;12.13000011;0.002574003;0.01029601;0.110682108;0.238095239
830;4811990;2006;10.6383934;0;6.675823212;19.34638596;13.21000004;0;0.007566204;0.110970996;0.272383362
831;4811990;2007;10.58581448;0;6.675823212;19.57128334;12.03999996;0;0.00630517;0.097099625;0.311475396
832;4811990;2008;10.60730267;0;6.723832607;19.7823658;13.31000042;0.007211538;0.007211538;0.068509616;0.341346145
833;4811990;2009;10.62764931;0;6.790097237;20.23411751;13.14999962;0.006749156;0.010123734;0.080989875;0.365579307
834;4812090;2003;10.68656349;0;7.3708601;19.32053566;14.36999989;0.0094399;0.00377596;0.034612965;0.016991818
835;4812090;2004;10.65401649;0;7.359467506;19.23080826;15.18999958;0.010821133;0.004455761;0.033736475;0.017186506
836;4812090;2005;10.61070728;0;7.296413422;19.2402935;14.25;0.01220339;0.00338983;0.039999999;0.017627118
837;4812090;2006;10.64966488;0;7.315883636;19.25122833;13.47000027;0.015292553;0.005984043;0.035904255;0.023271276
838;4812090;2007;10.62381554;1;7.306531429;19.22963905;13.30000019;0.01409396;0.002684564;0.032214765;0.021476511
839;4812090;2008;10.5990572;1;7.290974617;19.2656498;13.02000046;0.012951602;0.001363327;0.038173143;0.02522154
840;4812090;2009;10.61387825;1;7.308542728;19.4221611;12.72999954;0.013395848;0.001339585;0.034829203;0.028801072
841;4812120;2003;10.62796211;0;8.19395256;20.27380753;13.5;0.016855486;0.021276595;0.075711526;0.078474715
842;4812120;2004;10.62471581;0;8.183397293;20.28128052;13.77999973;0.017034348;0.023736386;0.080424465;0.089639768
843;4812120;2005;10.62230015;0;8.173575401;20.27974319;14.18999958;0.016920473;0.021714607;0.080654256;0.101804852
844;4812120;2006;10.64616585;0;8.219057083;20.29968643;13.85999966;0.018054433;0.022635408;0.087038532;0.111021288
845;4812120;2007;10.63460827;0;8.214194298;20.36886215;14.03999996;0.020579474;0.021933388;0.083942592;0.10804224
846;4812120;2008;10.6496067;0;8.200562477;20.43763733;13.19999981;0.02003843;0.022508921;0.084820203;0.110074118
847;4812120;2009;10.68700314;0;8.18952179;20.42085075;13.56000042;0.021648627;0.023036359;0.086594507;0.119344987
848;4812150;2003;10.73926067;0;6.049733639;18.83172035;16.70000076;0.007075472;0;0.332547158;0.007075472
849;4812150;2004;10.70413876;0;6.001414776;18.84236717;16;0.00990099;0;0.329207927;0.007425743
850;4812150;2005;10.68949223;0;5.945420742;18.81219864;13.68000031;0.007853403;0.002617801;0.34031415;0.007853403
851;4812150;2006;10.7196846;0;5.899897575;18.8224411;14.63000011;0.005479452;0;0.309589028;0.019178081
852;4812150;2007;10.6900835;1;5.793013573;18.82519531;16.90999985;0.00304878;0;0.320121944;0.018292682
853;4812150;2008;10.67090702;1;5.720311642;18.80058861;18.43000031;0.006557377;0;0.298360646;0.006557377
854;4812150;2009;10.65563869;1;5.739792824;18.91570854;17.04000092;0.006430868;0.006430868;0.266881019;0.006430868
855;4812180;2003;10.75805378;0;8.892748833;21.2743969;11.22999954;0.005907405;0.004670971;0.014425059;0.080780327
856;4812180;2004;10.74262524;0;8.926650047;21.37193871;11.22999954;0.005843293;0.006108898;0.019920319;0.093227088
857;4812180;2005;10.69349384;0;8.986071587;21.43048096;11.21000004;0.005381054;0.007508447;0.02252534;0.098986357
858;4812180;2006;10.7592411;0;9.054037094;21.49008942;10.80000019;0.005144394;0.006781247;0.028294167;0.119373322
859;4812180;2007;10.75717831;0;9.110188484;21.56931496;10.48999977;0.005858296;0.007295236;0.040787;0.13264066
860;4812180;2008;10.74709988;0;9.168580055;21.65029335;9.909999847;0.005213221;0.008758211;0.044729434;0.144406214
861;4812180;2009;10.76077843;0;9.199886322;21.92064285;9.960000038;0.005759903;0.00980194;0.04658448;0.149252221
862;4812220;2003;10.68077183;0;8.033658028;20.76385117;14.19999981;0.006811547;0.00518975;0.012325657;0.196886152
863;4812220;2004;10.66823101;0;8.022240639;20.79837036;14.32999992;0.005249344;0.005577428;0.013451444;0.192913383
864;4812220;2005;10.65455437;0;8.088254929;20.83393288;14.90999985;0.005528255;0.00522113;0.014742015;0.201781332
865;4812220;2006;10.73084545;0;8.100161552;20.89090919;13.94999981;0.005159332;0.006373293;0.015477997;0.20182094
866;4812220;2007;10.69995499;0;8.119100571;20.9803791;13.94999981;0.003871352;0.005360334;0.015783204;0.215604529
867;4812220;2008;10.68565273;0;8.1362257;21.06840324;13.22000027;0.00409836;0.004976581;0.014637003;0.207259953
868;4812220;2009;10.7110281;0;8.121479988;21.19672775;12.98999977;0.004753416;0.00415924;0.014557338;0.229649439
869;4812240;2003;10.69799328;0;5.961005211;19.20710754;13.94999981;0;0.00257732;0.280927837;0.085051544
870;4812240;2004;10.68967533;0;5.805134773;19.24282837;13.67000008;0;0.003012048;0.277108431;0.099397592
871;4812240;2005;10.65975761;0;5.774551392;19.34598923;14.56000042;0;0.00310559;0.25155279;0.102484472
872;4812240;2006;10.67595577;0;5.723585129;19.45005989;14.43999958;0;0.003267974;0.24509804;0.111111112
873;4812240;2007;10.67090416;0;5.645446777;19.51037025;15.55000019;0;0.003533569;0.229681984;0.109540634
874;4812240;2008;10.60633755;0;5.789960384;19.5108757;13;0;0.006116208;0.21406728;0.119266056
875;4812240;2009;10.63633728;0;5.831882477;19.79615974;12.64999962;0;0.005865103;0.219941348;0.120234601
876;4812330;2003;10.62620258;0;4.68213129;16.81237602;15.93000031;0.018518519;0;0;0.046296295
877;4812330;2004;10.65994644;0;4.68213129;16.8517437;17.60000038;0.018518519;0;0;0.064814813
878;4812330;2005;10.61219788;0;4.691348076;16.84334373;18.40999985;0.018348623;0;0;0.082568809
879;4812330;2006;10.65475368;0;4.795790672;16.86184883;18.20000076;0.03305785;0;0;0.090909094
880;4812330;2007;10.62326431;0;4.653960228;16.90115166;17.37999916;0.028571429;0;0.00952381;0.057142857
881;4812330;2008;10.56723213;0;4.700480461;16.92803574;16.12999916;0.018181818;0;0;0.045454547
882;4812330;2009;10.59533787;0;4.615120411;16.95625687;14.67000008;0.01980198;0;0;0.059405942
883;4812390;2003;10.66900635;0;7.064759254;19.05566597;12.36999989;0.005982906;0.003418803;0.035042737;0.070085473
